Container nvidia build =  29224839
==PROF== Target process 3048904 terminated before first instrumented API call.
==PROF== Target process 3048905 terminated before first instrumented API call.
==PROF== Target process 3048906 terminated before first instrumented API call.
==PROF== Target process 3048910 terminated before first instrumented API call.
==PROF== Target process 3048911 terminated before first instrumented API call.
==PROF== Target process 3048912 terminated before first instrumented API call.
==PROF== Target process 3048913 terminated before first instrumented API call.
==PROF== Target process 3048914 terminated before first instrumented API call.
==PROF== Connected to process 3048915 (/opt/conda/bin/python3.8)
==PROF== Target process 3048959 terminated before first instrumented API call.
02/22/2024 15:08:52 - INFO - __main__ -   device: cuda n_gpu: 1, distributed training: False, 16-bits training: False
02/22/2024 15:08:58 - INFO - __main__ -   USING CHECKPOINT from /workspace/bert/checkpoints/pytorch_model.bin
02/22/2024 15:08:58 - INFO - __main__ -   USED CHECKPOINT from /workspace/bert/checkpoints/pytorch_model.bin
02/22/2024 15:09:02 - INFO - __main__ -   using fp32
02/22/2024 15:09:02 - INFO - __main__ -   ***** Running evaluation *****
02/22/2024 15:09:02 - INFO - __main__ -     Num examples = 408
02/22/2024 15:09:02 - INFO - __main__ -     Batch size = 4
DLL 2024-02-22 15:08:52.965382 - PARAMETER Config : ["Namespace(amp=False, bert_model='bert-large-uncased', config_file='/workspace/bert/bert_configs/large.json', data_dir='/workspace/bert/data/download/glue/MRPC/', do_eval=True, do_lower_case=True, do_predict=False, do_train=False, eval_batch_size=4, fp16=False, gradient_accumulation_steps=1, init_checkpoint='/workspace/bert/checkpoints/pytorch_model.bin', learning_rate=2.4e-05, local_rank=-1, loss_scale=0, max_seq_length=128, max_steps=100.0, no_cuda=False, num_train_epochs=3.0, output_dir='/workspace/bert/results/MRPC', seed=1000, server_ip='', server_port='', skip_checkpoint=False, task_name='mrpc', train_batch_size=32, vocab_file='/workspace/bert/data/download/google_pretrained_weights/uncased_L-24_H-1024_A-16/vocab.txt', warmup_proportion=0.1)"] 
DLL 2024-02-22 15:08:52.965787 - PARAMETER SEED : 1000 
DLL 2024-02-22 15:08:58.931324 - PARAMETER num_parameters : 335150082 
Evaluating: 0it [00:00, ?it/s]Evaluating: 1it [01:19, 79.94s/it]Evaluating: 1it [02:37, 157.04s/it]
02/22/2024 15:11:39 - INFO - __main__ -   ***** Results *****
02/22/2024 15:11:39 - INFO - __main__ -     acc = 0.75
02/22/2024 15:11:39 - INFO - __main__ -     acc_and_f1 = 0.75
02/22/2024 15:11:39 - INFO - __main__ -     eval:loss = 1.1779205948114395
02/22/2024 15:11:39 - INFO - __main__ -     eval:num_samples_per_gpu = 8
02/22/2024 15:11:39 - INFO - __main__ -     eval:num_steps = 2
02/22/2024 15:11:39 - INFO - __main__ -     f1 = 0.75
02/22/2024 15:11:39 - INFO - __main__ -     infer:latency(ms):100% = 79519.796875
02/22/2024 15:11:39 - INFO - __main__ -     infer:latency(ms):50% = 79519.796875
02/22/2024 15:11:39 - INFO - __main__ -     infer:latency(ms):90% = 79519.796875
02/22/2024 15:11:39 - INFO - __main__ -     infer:latency(ms):95% = 79519.796875
02/22/2024 15:11:39 - INFO - __main__ -     infer:latency(ms):99% = 79519.796875
02/22/2024 15:11:39 - INFO - __main__ -     infer:latency(ms):avg = 79519.796875
02/22/2024 15:11:39 - INFO - __main__ -     infer:latency(ms):std = 0.0
02/22/2024 15:11:39 - INFO - __main__ -     infer:latency(ms):sum = 79519.796875
02/22/2024 15:11:39 - INFO - __main__ -     infer:throughput(samples/s):avg = 0.05030193935590332
DLL 2024-02-22 15:11:39.538039 -  exact_match : 0.75 None
DLL 2024-02-22 15:11:39.538113 -  F1 : 0.75 None
DLL 2024-02-22 15:11:39.538158 -  e2e_inference_time : 79.519796875 s
DLL 2024-02-22 15:11:39.538181 -  inference_sequences_per_second : 0.05030193935590332 sequences/s
==PROF== Disconnected from process 3048915
==PROF== Target process 3048916 terminated before first instrumented API call.
"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"0","3048915","python3.8","127.0.0.1","void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast>(int, T1, T2, T3, T4, T5, T6)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","0.14"
"0","3048915","python3.8","127.0.0.1","void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast>(int, T1, T2, T3, T4, T5, T6)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","gpu__time_duration.sum","nsecond","7456"
"0","3048915","python3.8","127.0.0.1","void at::native::unrolled_elementwise_kernel<at::native::copy_device_to_device(at::TensorIterator &, bool)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast>(int, T1, T2, T3, T4, T5, T6)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.57"
"1","3048915","python3.8","127.0.0.1","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","0.06"
"1","3048915","python3.8","127.0.0.1","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","gpu__time_duration.sum","nsecond","4832"
"1","3048915","python3.8","127.0.0.1","void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.52"
"2","3048915","python3.8","127.0.0.1","void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","0.07"
"2","3048915","python3.8","127.0.0.1","void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","gpu__time_duration.sum","nsecond","4736"
"2","3048915","python3.8","127.0.0.1","void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.54"
"3","3048915","python3.8","127.0.0.1","void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)","2024-Feb-22 15:09:03","1","7","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","0.04"
