Data loading...
resnet50-1 Model building...
Start inference...

 inference:     1 | throughput:   2.219 | time:   0.451
 inference:     2 | throughput:  89.507 | time:   0.011
 inference:     3 | throughput: 129.951 | time:   0.008
 inference:     4 | throughput: 169.125 | time:   0.006
 inference:     5 | throughput: 184.861 | time:   0.005
 inference:     6 | throughput: 190.676 | time:   0.005
 inference:     7 | throughput: 196.418 | time:   0.005
 inference:     8 | throughput: 193.277 | time:   0.005
 inference:     9 | throughput: 198.116 | time:   0.005
 inference:    10 | throughput: 190.054 | time:   0.005
 inference:    11 | throughput: 199.891 | time:   0.005
 inference:    12 | throughput: 198.322 | time:   0.005
 inference:    13 | throughput: 191.643 | time:   0.005
 inference:    14 | throughput: 199.776 | time:   0.005
 inference:    15 | throughput: 198.641 | time:   0.005
 inference:    16 | throughput: 202.203 | time:   0.005
 inference:    17 | throughput: 194.676 | time:   0.005
 inference:    18 | throughput: 195.621 | time:   0.005
 inference:    19 | throughput: 196.593 | time:   0.005
 inference:    20 | throughput: 192.682 | time:   0.005
 inference:    21 | throughput: 201.002 | time:   0.005
 inference:    22 | throughput: 194.478 | time:   0.005
 inference:    23 | throughput: 206.657 | time:   0.005
 inference:    24 | throughput: 194.424 | time:   0.005
 inference:    25 | throughput: 194.415 | time:   0.005
 inference:    26 | throughput: 191.564 | time:   0.005
 inference:    27 | throughput: 191.766 | time:   0.005
 inference:    28 | throughput: 187.824 | time:   0.005
 inference:    29 | throughput: 194.055 | time:   0.005
 inference:    30 | throughput: 197.064 | time:   0.005
 inference:    31 | throughput: 194.821 | time:   0.005
 inference:    32 | throughput: 196.252 | time:   0.005
 inference:    33 | throughput: 195.356 | time:   0.005
 inference:    34 | throughput: 192.435 | time:   0.005
 inference:    35 | throughput: 200.053 | time:   0.005
 inference:    36 | throughput: 193.197 | time:   0.005
 inference:    37 | throughput: 200.531 | time:   0.005
 inference:    38 | throughput: 193.509 | time:   0.005
 inference:    39 | throughput: 198.153 | time:   0.005
 inference:    40 | throughput: 195.138 | time:   0.005
 inference:    41 | throughput: 185.959 | time:   0.005
 inference:    42 | throughput: 193.679 | time:   0.005
 inference:    43 | throughput: 191.512 | time:   0.005
 inference:    44 | throughput: 198.425 | time:   0.005
 inference:    45 | throughput: 192.496 | time:   0.005
 inference:    46 | throughput: 199.967 | time:   0.005
 inference:    47 | throughput: 196.252 | time:   0.005
 inference:    48 | throughput: 188.992 | time:   0.005
 inference:    49 | throughput: 200.742 | time:   0.005
 inference:    50 | throughput: 192.682 | time:   0.005
 inference:    51 | throughput: 199.976 | time:   0.005
 inference:    52 | throughput: 192.056 | time:   0.005
 inference:    53 | throughput: 198.415 | time:   0.005
 inference:    54 | throughput: 195.429 | time:   0.005
 inference:    55 | throughput: 193.625 | time:   0.005
 inference:    56 | throughput: 197.714 | time:   0.005
 inference:    57 | throughput: 194.172 | time:   0.005
 inference:    58 | throughput: 195.429 | time:   0.005
 inference:    59 | throughput: 192.267 | time:   0.005
 inference:    60 | throughput: 197.370 | time:   0.005
 inference:    61 | throughput: 197.826 | time:   0.005
 inference:    62 | throughput: 192.108 | time:   0.005
 inference:    63 | throughput: 201.533 | time:   0.005
 inference:    64 | throughput: 193.911 | time:   0.005
 inference:    65 | throughput: 200.205 | time:   0.005
 inference:    66 | throughput: 192.833 | time:   0.005
 inference:    67 | throughput: 199.018 | time:   0.005
 inference:    68 | throughput: 194.722 | time:   0.005
 inference:    69 | throughput: 193.037 | time:   0.005
 inference:    70 | throughput: 193.750 | time:   0.005
 inference:    71 | throughput: 192.788 | time:   0.005
 inference:    72 | throughput: 194.181 | time:   0.005
 inference:    73 | throughput: 193.135 | time:   0.005
 inference:    74 | throughput: 196.528 | time:   0.005
 inference:    75 | throughput: 199.510 | time:   0.005
 inference:    76 | throughput: 187.137 | time:   0.005
 inference:    77 | throughput: 198.397 | time:   0.005
 inference:    78 | throughput: 190.106 | time:   0.005
 inference:    79 | throughput: 201.137 | time:   0.005
 inference:    80 | throughput: 187.690 | time:   0.005
 inference:    81 | throughput: 198.003 | time:   0.005
 inference:    82 | throughput: 198.810 | time:   0.005
 inference:    83 | throughput: 190.339 | time:   0.005
 inference:    84 | throughput: 197.882 | time:   0.005
 inference:    85 | throughput: 193.536 | time:   0.005
 inference:    86 | throughput: 193.965 | time:   0.005
 inference:    87 | throughput: 194.749 | time:   0.005
 inference:    88 | throughput: 196.999 | time:   0.005
 inference:    89 | throughput: 196.014 | time:   0.005
 inference:    90 | throughput: 183.614 | time:   0.005
 inference:    91 | throughput: 198.387 | time:   0.005
 inference:    92 | throughput: 191.137 | time:   0.005
 inference:    93 | throughput: 199.226 | time:   0.005
 inference:    94 | throughput: 192.549 | time:   0.005
 inference:    95 | throughput: 193.518 | time:   0.005
 inference:    96 | throughput: 194.875 | time:   0.005
 inference:    97 | throughput: 189.813 | time:   0.005
 inference:    98 | throughput: 199.748 | time:   0.005
 inference:    99 | throughput: 194.262 | time:   0.005
 inference:   100 | throughput: 193.750 | time:   0.005

Total inference throughput: 103.33007, Total inference latency: 0.00968
