Data loading...
resnet50-2 Model building...
Start inference...

 inference:     1 | throughput: 158.842 | time:   0.013
 inference:     2 | throughput: 351.164 | time:   0.006
 inference:     3 | throughput: 377.559 | time:   0.005
 inference:     4 | throughput: 373.941 | time:   0.005
 inference:     5 | throughput: 376.982 | time:   0.005
 inference:     6 | throughput: 381.179 | time:   0.005
 inference:     7 | throughput: 386.483 | time:   0.005
 inference:     8 | throughput: 384.094 | time:   0.005
 inference:     9 | throughput: 400.220 | time:   0.005
 inference:    10 | throughput: 387.518 | time:   0.005
 inference:    11 | throughput: 370.407 | time:   0.005
 inference:    12 | throughput: 383.549 | time:   0.005
 inference:    13 | throughput: 374.726 | time:   0.005
 inference:    14 | throughput: 363.411 | time:   0.006
 inference:    15 | throughput: 384.693 | time:   0.005
 inference:    16 | throughput: 371.161 | time:   0.005
 inference:    17 | throughput: 383.392 | time:   0.005
 inference:    18 | throughput: 369.217 | time:   0.005
 inference:    19 | throughput: 363.489 | time:   0.006
 inference:    20 | throughput: 375.161 | time:   0.005
 inference:    21 | throughput: 387.554 | time:   0.005
 inference:    22 | throughput: 378.462 | time:   0.005
 inference:    23 | throughput: 376.931 | time:   0.005
 inference:    24 | throughput: 371.555 | time:   0.005
 inference:    25 | throughput: 379.988 | time:   0.005
 inference:    26 | throughput: 375.312 | time:   0.005
 inference:    27 | throughput: 380.436 | time:   0.005
 inference:    28 | throughput: 382.919 | time:   0.005
 inference:    29 | throughput: 383.707 | time:   0.005
 inference:    30 | throughput: 391.077 | time:   0.005
 inference:    31 | throughput: 385.400 | time:   0.005
 inference:    32 | throughput: 385.967 | time:   0.005
 inference:    33 | throughput: 392.578 | time:   0.005
 inference:    34 | throughput: 386.661 | time:   0.005
 inference:    35 | throughput: 375.901 | time:   0.005
 inference:    36 | throughput: 385.028 | time:   0.005
 inference:    37 | throughput: 384.834 | time:   0.005
 inference:    38 | throughput: 386.982 | time:   0.005
 inference:    39 | throughput: 391.314 | time:   0.005
 inference:    40 | throughput: 392.541 | time:   0.005
 inference:    41 | throughput: 389.715 | time:   0.005
 inference:    42 | throughput: 393.277 | time:   0.005
 inference:    43 | throughput: 398.093 | time:   0.005
 inference:    44 | throughput: 389.896 | time:   0.005
 inference:    45 | throughput: 384.006 | time:   0.005
 inference:    46 | throughput: 393.868 | time:   0.005
 inference:    47 | throughput: 388.523 | time:   0.005
 inference:    48 | throughput: 384.675 | time:   0.005
 inference:    49 | throughput: 376.711 | time:   0.005
 inference:    50 | throughput: 393.647 | time:   0.005
 inference:    51 | throughput: 399.115 | time:   0.005
 inference:    52 | throughput: 386.465 | time:   0.005
 inference:    53 | throughput: 390.804 | time:   0.005
 inference:    54 | throughput: 393.259 | time:   0.005
 inference:    55 | throughput: 390.567 | time:   0.005
 inference:    56 | throughput: 388.757 | time:   0.005
 inference:    57 | throughput: 390.822 | time:   0.005
 inference:    58 | throughput: 387.536 | time:   0.005
 inference:    59 | throughput: 387.178 | time:   0.005
 inference:    60 | throughput: 387.411 | time:   0.005
 inference:    61 | throughput: 387.948 | time:   0.005
 inference:    62 | throughput: 386.804 | time:   0.005
 inference:    63 | throughput: 386.465 | time:   0.005
 inference:    64 | throughput: 384.834 | time:   0.005
 inference:    65 | throughput: 390.913 | time:   0.005
 inference:    66 | throughput: 384.323 | time:   0.005
 inference:    67 | throughput: 335.571 | time:   0.006
 inference:    68 | throughput: 386.501 | time:   0.005
 inference:    69 | throughput: 374.041 | time:   0.005
 inference:    70 | throughput: 390.495 | time:   0.005
 inference:    71 | throughput: 392.891 | time:   0.005
 inference:    72 | throughput: 381.023 | time:   0.005
 inference:    73 | throughput: 388.074 | time:   0.005
 inference:    74 | throughput: 390.150 | time:   0.005
 inference:    75 | throughput: 382.483 | time:   0.005
 inference:    76 | throughput: 375.346 | time:   0.005
 inference:    77 | throughput: 385.152 | time:   0.005
 inference:    78 | throughput: 383.129 | time:   0.005
 inference:    79 | throughput: 390.840 | time:   0.005
 inference:    80 | throughput: 388.793 | time:   0.005
 inference:    81 | throughput: 390.023 | time:   0.005
 inference:    82 | throughput: 386.163 | time:   0.005
 inference:    83 | throughput: 387.161 | time:   0.005
 inference:    84 | throughput: 384.904 | time:   0.005
 inference:    85 | throughput: 390.586 | time:   0.005
 inference:    86 | throughput: 382.500 | time:   0.005
 inference:    87 | throughput: 384.640 | time:   0.005
 inference:    88 | throughput: 385.648 | time:   0.005
 inference:    89 | throughput: 387.733 | time:   0.005
 inference:    90 | throughput: 387.107 | time:   0.005
 inference:    91 | throughput: 391.625 | time:   0.005
 inference:    92 | throughput: 378.872 | time:   0.005
 inference:    93 | throughput: 387.071 | time:   0.005
 inference:    94 | throughput: 387.644 | time:   0.005
 inference:    95 | throughput: 392.156 | time:   0.005
 inference:    96 | throughput: 389.805 | time:   0.005
 inference:    97 | throughput: 389.950 | time:   0.005
 inference:    98 | throughput: 393.665 | time:   0.005
 inference:    99 | throughput: 393.961 | time:   0.005
 inference:   100 | throughput: 391.260 | time:   0.005

Total inference throughput: 378.79703, Total inference latency: 0.00528
